G1	G4	-
G2	G11	-
G2	G23	-
G2	G4	-
G2	G6	-
G2	G9	-
G2	G1	+
G2	G13	+
G2	G34	+
G2	G5	+
G2	G8	+
G11	G2	-
G12	G9	+
G13	G14	-
G13	G5	-
G13	G18	+
G13	G20	+
G14	G21	-
G14	G3	+
G15	G12	-
G16	G14	-
G16	G10	+
G17	G2	-
G17	G3	+
G17	G24	+
G18	G3	-
G19	G28	-
G19	G2	+
G20	G38	-
G20	G3	+
G3	G1	-
G3	G2	-
G3	G31	+
G3	G7	+
G22	G17	-
G22	G27	-
G22	G4	-
G22	G23	+
G23	G34	+
G25	G13	-
G25	G16	-
G26	G1	+
G26	G12	+
G27	G14	+
G28	G14	+
G29	G4	-
G29	G2	+
G29	G39	+
G30	G15	-
G30	G7	+
G4	G31	-
G4	G36	-
G4	G15	+
G31	G33	+
G32	G2	+
G32	G13	+
G33	G4	-
G35	G13	-
G35	G3	+
G36	G2	-
G37	G14	+
G37	G3	+
G38	G5	+
G39	G3	+
G40	G23	-
G40	G1	+
G5	G2	-
G6	G1	+
G6	G24	+
G7	G3	-
G7	G12	+
G7	G10	+
G8	G2	-
G8	G21	+
G9	G2	-
G10	G1	+
G10	G19	+
