G1	G3	-
G1	G31	-
G1	G11	+
G1	G21	+
G1	G4	+
G1	G10	+
G2	G18	-
G2	G5	-
G2	G9	-
G2	G1	+
G2	G12	+
G11	G3	+
G12	G28	-
G12	G4	-
G12	G24	+
G13	G20	-
G13	G3	+
G14	G5	-
G15	G22	-
G15	G2	+
G16	G29	-
G16	G3	+
G16	G27	+
G17	G1	-
G17	G27	-
G18	G4	+
G19	G3	-
G19	G9	-
G20	G30	-
G3	G16	-
G3	G9	-
G3	G2	+
G3	G14	+
G3	G15	+
G3	G7	+
G21	G10	+
G22	G32	-
G22	G33	-
G22	G2	+
G23	G7	-
G23	G12	+
G24	G8	+
G25	G3	+
G25	G4	+
G26	G4	-
G28	G13	-
G29	G3	+
G29	G38	+
G4	G26	-
G4	G31	-
G4	G2	+
G4	G13	+
G4	G34	+
G33	G8	+
G34	G17	+
G35	G31	-
G35	G5	+
G36	G2	-
G36	G11	+
G37	G4	-
G37	G19	+
G38	G25	-
G39	G20	-
G39	G4	-
G40	G1	-
G40	G9	+
G5	G3	+
G5	G30	+
G6	G1	-
G6	G2	+
G7	G4	+
G8	G1	-
G8	G2	+
G9	G17	-
G9	G20	+
G9	G32	+
G10	G1	+
