G1	G2	-
G1	G3	-
G1	G21	-
G1	G25	-
G1	G9	-
G1	G90	+
G2	G16	-
G2	G39	-
G2	G40	-
G2	G5	-
G2	G47	-
G2	G64	-
G2	G69	-
G2	G83	-
G2	G17	+
G2	G18	+
G2	G26	+
G2	G4	+
G2	G50	+
G2	G7	+
G2	G73	+
G2	G88	+
G11	G42	-
G11	G27	+
G12	G25	+
G13	G1	-
G15	G23	-
G15	G4	+
G17	G60	-
G18	G54	+
G19	G2	+
G19	G22	+
G20	G4	-
G20	G5	-
G3	G2	-
G3	G12	+
G21	G4	-
G21	G35	-
G21	G61	+
G21	G65	+
G22	G11	+
G22	G31	+
G22	G42	+
G23	G4	+
G24	G2	-
G24	G53	-
G25	G29	+
G26	G2	-
G26	G76	+
G27	G7	+
G28	G4	-
G28	G38	-
G28	G14	+
G29	G46	-
G29	G2	+
G30	G2	+
G30	G43	+
G4	G2	-
G4	G6	-
G4	G52	-
G4	G14	+
G4	G15	+
G4	G45	+
G4	G8	+
G4	G75	+
G31	G76	-
G31	G9	-
G32	G11	+
G32	G27	+
G33	G41	-
G33	G9	-
G33	G3	+
G33	G67	+
G34	G33	-
G34	G71	-
G35	G2	-
G36	G8	-
G36	G58	+
G37	G2	-
G37	G10	+
G38	G78	+
G39	G31	-
G40	G23	+
G40	G81	+
G5	G19	-
G5	G68	-
G5	G2	+
G5	G11	+
G41	G8	-
G42	G58	-
G43	G2	-
G44	G7	-
G44	G6	+
G44	G66	+
G44	G77	+
G45	G4	-
G47	G11	-
G48	G9	-
G48	G30	+
G49	G44	-
G49	G26	+
G50	G61	-
G6	G11	+
G6	G30	+
G6	G4	+
G51	G4	+
G52	G2	-
G53	G22	-
G53	G70	-
G53	G85	+
G54	G44	-
G55	G4	+
G56	G13	-
G56	G33	-
G57	G27	+
G57	G55	+
G59	G1	+
G60	G33	-
G60	G74	-
G7	G2	+
G7	G12	+
G7	G17	+
G62	G17	+
G62	G50	+
G63	G6	-
G63	G43	+
G64	G1	-
G65	G40	+
G66	G2	-
G67	G2	+
G68	G15	+
G69	G30	+
G70	G53	-
G8	G4	-
G8	G46	-
G8	G50	-
G8	G13	+
G8	G51	+
G8	G59	+
G8	G75	+
G8	G81	+
G8	G10	+
G71	G4	-
G72	G6	-
G72	G53	+
G73	G26	-
G77	G39	-
G78	G73	-
G78	G84	+
G79	G42	-
G79	G22	+
G80	G27	+
G80	G5	+
G80	G87	+
G9	G14	-
G9	G24	-
G9	G34	-
G9	G2	+
G9	G38	+
G9	G74	+
G82	G76	-
G82	G78	+
G83	G54	-
G84	G4	-
G85	G6	-
G86	G23	-
G86	G36	-
G87	G23	+
G88	G4	+
G89	G11	-
G89	G4	-
G90	G6	+
G10	G16	-
G10	G36	-
G10	G55	-
G10	G1	+
G10	G18	+
