G1	G15	-
G1	G16	-
G1	G23	-
G1	G4	-
G1	G37	-
G1	G49	-
G1	G6	-
G1	G57	-
G1	G7	-
G1	G77	-
G1	G81	-
G1	G12	+
G1	G24	+
G1	G26	+
G1	G5	+
G1	G42	+
G1	G64	+
G1	G10	+
G2	G1	-
G2	G3	+
G2	G7	+
G11	G44	-
G11	G3	+
G12	G3	-
G13	G6	-
G13	G87	+
G14	G16	-
G14	G11	+
G14	G20	+
G14	G21	+
G16	G51	-
G17	G1	-
G17	G16	-
G17	G56	-
G17	G29	+
G18	G5	-
G18	G50	+
G18	G68	+
G19	G17	+
G20	G3	-
G3	G15	-
G3	G45	-
G3	G62	-
G3	G1	+
G3	G22	+
G3	G38	+
G3	G6	+
G3	G58	+
G3	G65	+
G21	G14	+
G22	G1	+
G23	G67	-
G23	G45	+
G24	G3	-
G24	G59	-
G24	G72	-
G25	G4	-
G25	G47	-
G25	G23	+
G26	G27	-
G26	G74	-
G26	G1	+
G27	G3	+
G28	G3	+
G29	G1	-
G29	G41	-
G30	G33	-
G30	G5	-
G30	G78	-
G30	G69	+
G4	G36	-
G4	G74	-
G4	G1	+
G4	G13	+
G4	G19	+
G4	G42	+
G4	G86	+
G31	G1	-
G31	G33	-
G31	G5	-
G31	G53	-
G32	G17	-
G32	G68	-
G32	G23	+
G32	G58	+
G32	G69	+
G34	G29	-
G34	G31	-
G34	G80	+
G35	G4	+
G35	G83	+
G36	G29	-
G36	G86	-
G37	G1	-
G38	G1	+
G39	G1	-
G39	G23	+
G40	G23	-
G40	G60	-
G40	G76	-
G40	G1	+
G5	G1	-
G5	G11	-
G5	G14	-
G5	G23	-
G5	G61	-
G5	G30	+
G5	G43	+
G41	G14	+
G42	G66	+
G42	G84	+
G43	G30	+
G44	G64	-
G44	G2	+
G44	G67	+
G46	G1	+
G46	G3	+
G46	G73	+
G47	G14	-
G48	G17	-
G48	G10	-
G49	G1	+
G49	G55	+
G50	G3	-
G51	G84	-
G51	G43	+
G52	G5	-
G52	G45	+
G53	G31	+
G54	G4	-
G54	G5	+
G54	G63	+
G56	G40	+
G57	G54	+
G59	G6	+
G60	G23	+
G7	G28	-
G7	G63	-
G61	G1	+
G62	G14	+
G65	G44	-
G66	G19	-
G70	G16	-
G70	G8	+
G8	G1	-
G8	G9	-
G8	G3	+
G71	G36	-
G71	G43	-
G71	G75	+
G71	G88	+
G72	G14	-
G73	G16	-
G73	G76	+
G75	G9	+
G77	G24	+
G78	G31	-
G78	G83	+
G79	G66	-
G79	G65	+
G80	G78	+
G9	G1	-
G81	G4	-
G82	G3	-
G82	G24	-
G85	G14	-
G85	G23	-
G87	G11	+
G88	G3	+
G89	G61	-
G89	G49	+
G90	G1	+
G10	G1	-
G10	G18	-
G10	G55	-
G10	G35	+
G10	G90	+
