G1	G2	-
G1	G24	-
G1	G26	-
G1	G5	-
G1	G45	-
G1	G59	-
G1	G3	+
G2	G11	-
G2	G28	-
G2	G70	-
G2	G92	-
G2	G13	+
G2	G31	+
G2	G5	+
G2	G6	+
G2	G8	+
G11	G2	-
G11	G54	-
G11	G64	-
G11	G85	-
G11	G14	+
G12	G84	-
G12	G20	+
G12	G47	+
G12	G9	+
G13	G3	-
G13	G42	+
G14	G7	-
G15	G8	+
G16	G63	-
G16	G89	-
G16	G3	+
G16	G26	+
G17	G24	-
G17	G28	-
G17	G47	-
G17	G78	-
G17	G12	+
G17	G90	+
G17	G10	+
G18	G96	-
G18	G1	+
G18	G3	+
G18	G71	+
G19	G50	+
G20	G38	+
G3	G2	-
G3	G12	-
G3	G19	-
G3	G20	-
G3	G21	-
G3	G33	-
G3	G37	-
G3	G43	-
G3	G44	-
G3	G46	-
G3	G62	-
G3	G67	-
G3	G8	-
G3	G84	-
G3	G85	-
G3	G94	-
G3	G22	+
G3	G29	+
G3	G32	+
G3	G39	+
G3	G54	+
G3	G7	+
G3	G75	+
G3	G95	+
G21	G3	+
G22	G3	+
G23	G11	-
G23	G3	-
G25	G1	-
G25	G4	-
G25	G40	-
G25	G41	+
G25	G42	+
G27	G3	-
G27	G8	-
G29	G3	-
G29	G34	-
G29	G73	+
G29	G75	+
G30	G29	-
G30	G61	+
G30	G8	+
G4	G1	-
G4	G3	-
G4	G9	+
G4	G83	+
G31	G3	-
G32	G25	-
G32	G88	+
G33	G4	-
G34	G17	-
G35	G17	-
G35	G3	+
G35	G52	+
G36	G1	-
G36	G81	-
G36	G3	+
G37	G68	-
G37	G17	+
G38	G3	+
G39	G11	+
G40	G55	-
G5	G67	+
G41	G3	+
G43	G11	-
G44	G66	-
G44	G3	+
G44	G57	+
G44	G74	+
G44	G81	+
G45	G22	-
G46	G7	+
G47	G71	+
G48	G18	+
G48	G19	+
G49	G34	-
G49	G1	+
G50	G2	-
G50	G82	+
G6	G40	-
G6	G5	+
G51	G12	+
G51	G35	+
G51	G95	+
G52	G38	+
G53	G3	-
G53	G25	-
G55	G25	+
G56	G25	+
G56	G7	+
G57	G5	+
G58	G44	+
G58	G52	+
G59	G45	+
G60	G2	+
G60	G58	+
G7	G19	-
G7	G16	+
G7	G3	+
G61	G16	+
G62	G29	+
G63	G38	+
G64	G62	-
G65	G2	+
G65	G40	+
G65	G100	+
G66	G2	+
G67	G87	-
G68	G35	+
G69	G61	+
G69	G66	+
G70	G12	+
G8	G15	+
G71	G82	-
G71	G99	+
G72	G39	-
G72	G3	+
G73	G6	-
G73	G79	+
G74	G61	-
G75	G77	+
G76	G3	-
G76	G88	-
G76	G5	+
G77	G37	-
G78	G17	-
G78	G93	+
G79	G25	+
G80	G25	+
G80	G5	+
G9	G4	-
G9	G10	-
G83	G60	+
G86	G73	-
G86	G3	+
G87	G28	+
G89	G65	-
G90	G29	-
G10	G8	-
G91	G29	+
G91	G53	+
G92	G17	+
G93	G6	+
G94	G3	-
G96	G50	-
G97	G12	-
G97	G3	-
G98	G19	+
G98	G9	+
G99	G17	-
G100	G11	+
