G1	G26	-
G1	G27	-
G1	G36	-
G1	G5	-
G1	G91	-
G1	G95	-
G1	G15	+
G1	G17	+
G1	G3	+
G1	G23	+
G1	G4	+
G1	G45	+
G1	G75	+
G2	G34	-
G2	G1	+
G2	G3	+
G11	G1	-
G11	G4	+
G12	G18	+
G12	G5	+
G13	G29	-
G13	G36	+
G13	G44	+
G13	G6	+
G14	G62	-
G14	G22	+
G14	G7	+
G15	G1	-
G15	G16	-
G17	G32	-
G18	G3	-
G18	G19	+
G18	G72	+
G19	G60	-
G19	G66	-
G20	G3	-
G20	G7	-
G20	G84	-
G3	G17	-
G3	G19	-
G3	G21	-
G3	G77	-
G3	G22	+
G3	G4	+
G3	G49	+
G3	G6	+
G21	G8	+
G21	G96	+
G23	G1	+
G23	G37	+
G24	G3	-
G24	G57	-
G24	G10	-
G25	G15	+
G26	G31	+
G28	G4	-
G29	G13	+
G30	G41	-
G30	G74	-
G30	G4	+
G4	G38	-
G4	G84	-
G4	G86	-
G4	G99	-
G4	G30	+
G4	G33	+
G4	G7	+
G4	G89	+
G4	G10	+
G4	G93	+
G31	G1	-
G32	G5	-
G32	G92	+
G33	G65	-
G33	G3	+
G34	G5	-
G34	G80	+
G35	G68	-
G36	G70	+
G37	G3	-
G38	G4	+
G38	G51	+
G39	G29	+
G39	G6	+
G40	G30	+
G40	G6	+
G5	G1	-
G5	G16	-
G5	G26	+
G41	G16	-
G41	G86	-
G42	G16	-
G42	G67	-
G42	G97	-
G42	G3	+
G42	G48	+
G43	G27	-
G43	G24	+
G44	G30	-
G45	G52	-
G45	G47	+
G46	G3	-
G46	G4	-
G46	G66	+
G47	G6	-
G47	G63	+
G48	G68	-
G48	G26	+
G48	G76	+
G49	G79	-
G49	G1	+
G50	G3	-
G50	G1	+
G6	G27	-
G6	G83	-
G6	G88	-
G6	G13	+
G6	G3	+
G6	G35	+
G51	G6	-
G52	G3	+
G53	G1	-
G53	G20	+
G54	G1	-
G54	G37	-
G55	G32	-
G55	G8	+
G56	G7	-
G56	G3	+
G57	G46	-
G58	G17	-
G58	G40	+
G59	G1	+
G60	G13	+
G7	G28	-
G7	G45	-
G7	G4	+
G7	G35	+
G61	G32	-
G61	G44	-
G62	G50	+
G63	G22	-
G64	G30	-
G64	G33	-
G65	G1	-
G67	G59	-
G69	G9	+
G70	G36	-
G8	G1	-
G8	G14	-
G8	G4	-
G8	G59	-
G8	G78	-
G71	G1	-
G71	G80	-
G71	G35	+
G72	G27	-
G73	G1	+
G73	G5	+
G74	G1	-
G75	G30	+
G76	G13	-
G77	G4	+
G78	G26	-
G78	G96	-
G78	G94	+
G78	G98	+
G79	G39	+
G9	G12	-
G9	G25	-
G9	G6	-
G9	G5	+
G9	G69	+
G81	G32	-
G81	G67	+
G82	G57	-
G82	G60	-
G83	G17	-
G85	G44	-
G85	G7	-
G87	G1	+
G87	G42	+
G88	G38	+
G89	G16	+
G90	G32	-
G90	G57	-
G10	G6	-
G91	G8	+
G92	G70	-
G93	G48	-
G94	G38	-
G95	G57	+
G97	G20	+
G98	G19	+
G99	G5	-
G100	G38	-
G100	G85	+
