G1	G22	-
G1	G24	-
G1	G32	-
G1	G35	-
G1	G41	-
G1	G61	-
G1	G63	-
G1	G92	-
G1	G3	+
G1	G4	+
G1	G6	+
G1	G7	+
G2	G1	-
G2	G14	-
G2	G25	-
G2	G4	-
G2	G5	-
G2	G9	-
G2	G94	-
G2	G11	+
G2	G3	+
G2	G21	+
G2	G22	+
G2	G23	+
G2	G29	+
G2	G30	+
G2	G59	+
G2	G7	+
G2	G64	+
G2	G83	+
G11	G90	-
G11	G57	+
G11	G95	+
G12	G37	-
G12	G5	-
G12	G52	-
G12	G98	+
G13	G1	-
G13	G2	-
G14	G40	-
G14	G80	-
G14	G2	+
G14	G55	+
G15	G2	-
G16	G2	-
G16	G5	-
G17	G40	-
G17	G51	-
G17	G81	+
G17	G89	+
G17	G10	+
G18	G10	+
G19	G50	+
G20	G2	-
G20	G63	+
G20	G87	+
G3	G19	-
G3	G29	-
G3	G38	-
G3	G81	-
G3	G99	-
G3	G11	+
G3	G26	+
G3	G31	+
G3	G33	+
G3	G46	+
G3	G54	+
G3	G84	+
G21	G2	+
G22	G96	-
G22	G46	+
G22	G60	+
G22	G83	+
G23	G5	-
G24	G72	-
G24	G67	+
G25	G2	+
G26	G3	+
G26	G52	+
G27	G1	-
G27	G8	-
G27	G84	-
G27	G97	-
G27	G37	+
G28	G17	-
G28	G34	-
G28	G5	-
G29	G65	-
G30	G2	-
G4	G57	-
G4	G95	-
G4	G99	-
G4	G15	+
G4	G36	+
G4	G51	+
G31	G10	-
G31	G58	+
G32	G10	-
G33	G5	-
G34	G17	+
G35	G4	-
G36	G4	-
G37	G62	-
G38	G3	-
G38	G66	+
G39	G21	-
G39	G27	+
G5	G2	-
G5	G18	-
G5	G24	-
G5	G47	-
G5	G48	-
G5	G53	-
G5	G71	-
G5	G20	+
G5	G43	+
G5	G8	+
G41	G9	+
G42	G1	-
G42	G11	-
G43	G44	-
G43	G10	+
G44	G21	+
G45	G5	-
G45	G10	-
G46	G72	+
G47	G43	-
G48	G2	-
G49	G4	-
G49	G91	-
G49	G14	+
G50	G2	+
G50	G67	+
G50	G82	+
G6	G1	+
G53	G29	-
G54	G12	-
G55	G22	-
G56	G41	-
G56	G27	+
G58	G37	+
G58	G60	+
G59	G11	+
G61	G1	+
G62	G21	+
G64	G2	-
G65	G57	+
G66	G17	+
G68	G59	-
G68	G64	-
G69	G9	-
G69	G57	+
G69	G85	+
G70	G22	-
G70	G50	-
G8	G12	-
G8	G4	+
G71	G1	-
G73	G11	+
G73	G59	+
G74	G5	+
G75	G10	-
G76	G22	-
G76	G14	+
G77	G8	-
G78	G2	-
G78	G22	-
G79	G2	-
G79	G47	-
G80	G3	+
G9	G4	-
G9	G77	+
G9	G10	+
G82	G63	+
G82	G92	+
G85	G59	-
G86	G3	-
G86	G60	+
G87	G57	-
G88	G2	-
G88	G21	+
G89	G2	+
G90	G21	+
G10	G2	-
G10	G17	+
G10	G19	+
G10	G74	+
G10	G75	+
G91	G16	-
G93	G43	-
G93	G58	+
G94	G56	-
G96	G1	+
G97	G3	+
G98	G1	-
G100	G27	-
G100	G1	+
