G1	G5	-
G1	G53	-
G1	G8	-
G1	G3	+
G1	G23	+
G1	G26	+
G1	G4	+
G1	G37	+
G1	G6	+
G1	G55	+
G1	G70	+
G2	G1	-
G2	G13	-
G2	G3	-
G2	G51	-
G2	G65	-
G2	G73	+
G2	G9	+
G2	G86	+
G11	G25	-
G11	G73	-
G11	G17	+
G11	G27	+
G11	G8	+
G12	G1	-
G12	G58	-
G13	G9	+
G14	G2	-
G14	G52	+
G15	G4	+
G15	G6	+
G16	G1	-
G17	G28	+
G18	G1	-
G19	G8	-
G20	G7	-
G20	G61	+
G3	G18	-
G3	G31	-
G3	G77	-
G3	G88	-
G3	G91	-
G3	G5	+
G3	G42	+
G3	G49	+
G3	G7	+
G3	G62	+
G3	G8	+
G21	G1	-
G21	G32	-
G21	G33	-
G21	G3	+
G22	G83	+
G22	G10	+
G23	G40	-
G23	G60	-
G23	G62	-
G23	G5	+
G23	G44	+
G24	G3	-
G24	G6	-
G24	G69	-
G24	G98	-
G25	G13	+
G26	G20	-
G26	G75	-
G26	G80	+
G26	G98	+
G28	G35	-
G29	G5	-
G30	G5	+
G4	G20	-
G4	G45	-
G4	G84	-
G4	G1	+
G4	G17	+
G4	G22	+
G4	G28	+
G4	G9	+
G31	G37	-
G31	G47	-
G31	G78	-
G31	G35	+
G31	G7	+
G32	G31	-
G33	G39	-
G33	G69	-
G33	G10	+
G34	G82	-
G34	G84	-
G34	G1	+
G34	G46	+
G34	G8	+
G35	G92	-
G38	G2	-
G5	G16	-
G5	G30	-
G5	G43	-
G5	G29	+
G5	G36	+
G5	G39	+
G41	G88	-
G41	G1	+
G41	G21	+
G42	G30	+
G42	G68	+
G43	G8	-
G43	G76	+
G44	G38	+
G45	G4	-
G47	G7	-
G48	G23	-
G48	G61	-
G48	G71	-
G48	G30	+
G48	G70	+
G48	G92	+
G50	G99	-
G50	G6	+
G6	G11	-
G6	G1	+
G51	G5	-
G51	G60	+
G52	G71	-
G52	G14	+
G54	G50	-
G54	G23	+
G56	G55	-
G56	G41	+
G57	G35	+
G58	G13	-
G59	G2	-
G59	G33	-
G59	G90	-
G7	G12	-
G7	G3	-
G7	G40	-
G7	G46	-
G7	G49	-
G7	G55	-
G7	G89	-
G7	G10	-
G7	G38	+
G7	G53	+
G7	G57	+
G7	G66	+
G7	G95	+
G61	G93	-
G61	G79	+
G63	G48	-
G63	G7	-
G64	G2	-
G65	G4	-
G66	G23	+
G66	G74	+
G67	G20	-
G67	G27	+
G68	G87	+
G8	G19	-
G8	G27	-
G8	G36	-
G8	G64	+
G8	G72	+
G71	G76	+
G71	G100	+
G72	G41	-
G74	G32	+
G75	G20	+
G77	G23	-
G78	G1	+
G79	G73	-
G80	G43	-
G9	G50	+
G81	G71	-
G81	G97	-
G81	G3	+
G82	G34	-
G83	G7	+
G85	G1	-
G85	G2	-
G86	G2	+
G87	G5	-
G89	G7	-
G90	G5	-
G90	G99	+
G10	G14	-
G10	G6	-
G10	G68	-
G91	G32	+
G93	G61	-
G94	G3	-
G94	G96	-
G94	G59	+
G95	G4	+
G96	G4	+
G97	G7	+
G100	G81	-
