G1	G14	-
G1	G3	-
G1	G48	-
G1	G2	+
G1	G19	+
G1	G26	+
G1	G27	+
G1	G46	+
G1	G7	+
G2	G31	+
G2	G5	+
G11	G26	+
G11	G30	+
G11	G50	+
G13	G2	-
G15	G9	-
G16	G11	+
G16	G8	+
G17	G37	-
G17	G39	-
G17	G14	+
G17	G43	+
G17	G45	+
G18	G23	-
G18	G33	-
G18	G10	+
G19	G1	+
G20	G44	+
G3	G2	+
G3	G7	+
G21	G3	-
G21	G29	+
G21	G32	+
G21	G9	+
G22	G8	-
G22	G9	+
G23	G39	-
G23	G5	+
G23	G47	+
G24	G17	-
G24	G1	+
G25	G14	+
G25	G16	+
G26	G30	+
G27	G10	-
G28	G33	-
G28	G17	+
G29	G1	-
G29	G50	+
G4	G2	-
G4	G11	-
G4	G12	-
G4	G14	-
G4	G20	-
G4	G1	+
G4	G36	+
G4	G49	+
G4	G10	+
G31	G34	-
G31	G40	-
G31	G7	-
G31	G38	+
G32	G20	-
G32	G40	+
G32	G42	+
G33	G41	+
G34	G4	-
G35	G7	-
G35	G8	-
G36	G8	+
G37	G3	-
G38	G11	+
G5	G13	-
G5	G2	+
G5	G9	+
G41	G44	-
G43	G14	+
G45	G28	-
G46	G10	+
G48	G4	-
G49	G11	+
G6	G1	-
G6	G4	-
G6	G20	+
G7	G12	-
G7	G47	-
G7	G28	+
G7	G42	+
G8	G11	+
G8	G17	+
G8	G18	+
G8	G4	+
G8	G41	+
G8	G7	+
G9	G4	-
G10	G15	+
G10	G7	+
