G1	G12	-
G1	G24	-
G1	G26	-
G1	G30	-
G1	G33	-
G1	G36	-
G1	G38	-
G1	G7	-
G1	G10	-
G1	G17	+
G1	G20	+
G1	G21	+
G1	G22	+
G1	G29	+
G1	G4	+
G1	G32	+
G1	G37	+
G1	G5	+
G1	G50	+
G1	G6	+
G1	G8	+
G2	G1	+
G2	G3	+
G2	G35	+
G2	G42	+
G11	G3	-
G11	G1	+
G12	G6	+
G13	G11	-
G13	G5	-
G13	G34	+
G14	G1	-
G14	G34	-
G14	G39	+
G15	G35	-
G15	G1	+
G15	G40	+
G16	G12	+
G17	G1	-
G18	G1	+
G19	G5	+
G19	G6	+
G20	G1	-
G3	G1	-
G3	G14	-
G3	G9	-
G3	G38	+
G21	G20	-
G22	G3	+
G23	G9	+
G24	G1	+
G25	G9	+
G26	G10	+
G27	G3	+
G27	G6	+
G28	G6	-
G29	G15	-
G4	G1	-
G4	G18	+
G31	G28	-
G32	G1	+
G33	G1	-
G36	G2	+
G37	G1	+
G37	G46	+
G39	G33	+
G40	G5	-
G5	G1	-
G5	G15	-
G5	G43	-
G41	G1	-
G41	G3	+
G42	G1	-
G43	G25	-
G44	G37	-
G44	G49	-
G44	G17	+
G45	G38	-
G45	G32	+
G46	G9	-
G47	G16	-
G47	G1	+
G48	G1	-
G49	G2	+
G50	G5	-
G6	G1	-
G6	G25	-
G6	G30	-
G6	G31	-
G6	G48	-
G6	G16	+
G6	G10	+
G7	G1	-
G8	G1	-
G9	G2	+
G9	G23	+
G9	G28	+
