G1	G2	-
G1	G24	-
G1	G50	-
G1	G11	+
G1	G13	+
G1	G8	+
G2	G12	-
G2	G14	-
G2	G17	-
G2	G18	-
G2	G19	-
G2	G3	-
G2	G23	-
G2	G33	-
G2	G5	-
G2	G44	-
G2	G6	-
G2	G8	-
G2	G13	+
G2	G15	+
G2	G21	+
G2	G4	+
G2	G34	+
G2	G40	+
G12	G2	-
G13	G47	+
G14	G2	+
G15	G25	-
G15	G2	+
G16	G1	+
G16	G2	+
G17	G26	-
G17	G2	+
G18	G2	+
G18	G37	+
G19	G2	+
G19	G28	+
G20	G2	+
G3	G1	+
G21	G36	-
G21	G48	-
G21	G2	+
G22	G2	-
G22	G4	-
G22	G38	+
G23	G30	-
G23	G32	-
G24	G13	-
G25	G11	-
G26	G9	-
G27	G2	-
G27	G8	-
G28	G9	-
G29	G1	+
G29	G13	+
G30	G6	+
G4	G2	+
G31	G7	+
G32	G7	-
G34	G2	+
G35	G4	-
G35	G25	+
G36	G10	-
G37	G2	+
G38	G9	+
G39	G27	+
G39	G43	+
G39	G6	+
G5	G2	+
G5	G40	+
G41	G23	-
G41	G6	-
G42	G29	-
G42	G7	+
G43	G18	+
G45	G2	+
G45	G4	+
G46	G13	+
G46	G8	+
G47	G13	-
G48	G1	-
G49	G21	-
G49	G7	+
G50	G13	+
G6	G23	-
G6	G9	-
G6	G2	+
G6	G31	+
G7	G2	-
G7	G3	-
G7	G20	+
G8	G44	+
G9	G6	-
G9	G11	+
G10	G1	-
G10	G4	-
G10	G33	+
