G1	G2	+
G1	G3	+
G2	G20	-
G2	G24	-
G2	G26	-
G2	G32	-
G2	G5	-
G2	G9	-
G2	G11	+
G2	G13	+
G2	G21	+
G2	G36	+
G2	G6	+
G2	G8	+
G2	G10	+
G12	G49	-
G12	G8	-
G12	G3	+
G13	G22	-
G13	G28	-
G14	G30	-
G14	G3	+
G15	G20	+
G15	G3	+
G15	G4	+
G16	G6	-
G17	G12	-
G18	G2	-
G18	G23	-
G18	G26	+
G19	G10	+
G3	G2	-
G3	G22	-
G3	G35	-
G3	G29	+
G3	G34	+
G3	G46	+
G3	G8	+
G3	G9	+
G21	G2	-
G22	G31	-
G23	G14	+
G24	G31	+
G24	G10	+
G26	G41	-
G27	G11	-
G27	G40	-
G27	G3	+
G27	G44	+
G28	G15	-
G29	G14	+
G30	G2	+
G4	G11	-
G4	G13	-
G4	G14	-
G4	G17	-
G4	G35	-
G4	G38	-
G4	G2	+
G4	G3	+
G4	G45	+
G4	G46	+
G4	G50	+
G32	G3	+
G33	G10	-
G33	G37	+
G33	G8	+
G34	G11	-
G36	G15	-
G37	G39	-
G37	G2	+
G38	G10	-
G39	G12	-
G40	G26	+
G5	G2	-
G5	G42	+
G5	G7	+
G41	G18	+
G42	G2	+
G43	G2	-
G43	G7	-
G44	G12	-
G45	G2	+
G46	G48	+
G47	G20	-
G47	G10	-
G48	G14	+
G49	G8	+
G50	G3	+
G6	G2	-
G7	G18	-
G7	G3	-
G7	G25	-
G8	G19	-
G8	G25	-
G10	G16	-
G10	G2	+
