G1	G27	-
G1	G4	-
G1	G3	+
G1	G57	+
G2	G1	-
G2	G16	-
G2	G60	-
G2	G9	-
G2	G20	+
G2	G32	+
G2	G61	+
G2	G8	+
G11	G26	+
G11	G5	+
G12	G1	-
G13	G35	-
G13	G4	+
G13	G9	+
G14	G3	-
G14	G6	-
G15	G53	-
G15	G1	+
G15	G10	+
G16	G14	-
G17	G1	+
G17	G9	+
G18	G5	-
G18	G36	+
G19	G31	+
G19	G50	+
G19	G53	+
G19	G10	+
G20	G3	-
G20	G32	+
G20	G46	+
G3	G2	-
G3	G18	-
G3	G65	-
G3	G12	+
G3	G24	+
G3	G4	+
G21	G3	-
G21	G47	+
G22	G14	+
G22	G54	+
G22	G67	+
G23	G4	-
G23	G65	+
G24	G2	+
G25	G12	-
G25	G2	+
G26	G41	-
G26	G38	+
G26	G6	+
G27	G33	-
G28	G48	-
G28	G11	+
G29	G6	-
G30	G5	-
G30	G6	+
G4	G38	-
G4	G22	+
G4	G23	+
G31	G1	-
G32	G66	-
G34	G6	-
G35	G18	-
G36	G10	-
G37	G35	-
G39	G2	-
G39	G19	-
G40	G4	-
G40	G5	+
G40	G59	+
G5	G3	-
G5	G21	-
G5	G33	-
G5	G2	+
G5	G61	+
G41	G28	+
G42	G28	-
G42	G27	+
G43	G35	-
G43	G6	-
G44	G25	-
G44	G19	+
G45	G36	-
G45	G1	+
G46	G13	+
G46	G56	+
G47	G20	-
G47	G58	-
G48	G16	-
G49	G33	-
G50	G2	+
G6	G28	-
G6	G29	-
G6	G51	-
G6	G11	+
G6	G3	+
G6	G34	+
G6	G5	+
G6	G49	+
G51	G10	+
G52	G2	-
G52	G26	-
G54	G70	-
G54	G4	+
G55	G25	-
G55	G20	+
G56	G52	-
G57	G4	+
G58	G35	+
G59	G22	+
G60	G27	+
G7	G2	-
G7	G1	+
G62	G27	+
G63	G52	-
G63	G57	-
G64	G4	-
G64	G18	+
G66	G2	-
G68	G65	-
G68	G1	+
G69	G20	-
G69	G2	+
G70	G58	-
G8	G4	+
G9	G19	-
G9	G62	-
G9	G1	+
G9	G27	+
G9	G37	+
G9	G67	+
G10	G6	-
G10	G1	+
