G1	G13	-
G1	G16	-
G1	G3	-
G1	G29	-
G1	G30	-
G1	G4	-
G1	G24	+
G1	G6	+
G1	G8	+
G2	G1	-
G2	G19	-
G2	G3	-
G2	G9	-
G2	G5	+
G2	G7	+
G11	G4	-
G11	G15	+
G12	G11	-
G12	G2	+
G14	G23	-
G14	G12	+
G15	G3	+
G16	G6	-
G17	G6	-
G17	G28	+
G18	G3	-
G18	G4	-
G20	G1	-
G20	G7	+
G3	G5	-
G3	G7	-
G21	G27	-
G21	G5	+
G22	G14	+
G23	G11	-
G25	G24	+
G26	G4	+
G27	G7	+
G28	G6	+
G4	G1	+
G4	G26	+
G4	G10	+
G5	G22	-
G5	G11	+
G5	G17	+
G5	G25	+
G5	G30	+
G6	G1	-
G6	G21	-
G6	G29	+
G7	G13	-
G7	G24	-
G8	G1	+
G9	G2	-
G9	G14	-
G9	G19	-
G10	G7	-
