G1	G2	-
G1	G18	-
G1	G20	-
G1	G59	-
G1	G12	+
G1	G13	+
G1	G22	+
G1	G4	+
G1	G51	+
G1	G7	+
G1	G8	+
G2	G3	-
G2	G5	-
G2	G21	+
G2	G62	+
G11	G3	-
G12	G2	-
G12	G16	-
G12	G27	-
G12	G30	-
G12	G35	+
G13	G67	-
G13	G3	+
G14	G1	-
G14	G42	-
G14	G66	-
G14	G33	+
G15	G12	-
G15	G23	-
G15	G35	-
G15	G1	+
G16	G74	-
G16	G49	+
G17	G38	-
G17	G7	-
G17	G78	-
G17	G32	+
G17	G5	+
G18	G7	+
G19	G12	-
G19	G7	-
G20	G1	-
G3	G11	-
G3	G5	-
G3	G57	-
G3	G61	-
G3	G75	-
G3	G1	+
G3	G14	+
G3	G31	+
G3	G39	+
G3	G41	+
G3	G44	+
G3	G48	+
G3	G79	+
G21	G11	-
G21	G40	-
G21	G70	+
G22	G7	-
G22	G67	+
G23	G3	-
G23	G30	+
G24	G3	+
G25	G15	+
G25	G43	+
G25	G50	+
G26	G1	-
G26	G7	-
G27	G36	-
G27	G51	-
G27	G54	+
G28	G15	-
G28	G12	+
G29	G3	-
G4	G25	-
G4	G38	-
G4	G69	-
G4	G3	+
G4	G29	+
G31	G32	-
G31	G17	+
G33	G10	+
G34	G3	-
G35	G63	-
G36	G1	-
G37	G1	-
G37	G17	+
G40	G10	-
G40	G63	+
G5	G27	+
G5	G39	+
G5	G56	+
G41	G39	-
G42	G19	-
G43	G7	-
G44	G7	-
G45	G11	+
G46	G15	+
G46	G5	+
G47	G14	+
G48	G3	+
G49	G12	-
G50	G3	-
G6	G3	-
G6	G1	+
G52	G40	-
G52	G6	-
G52	G78	-
G53	G3	-
G53	G6	-
G54	G68	-
G54	G7	+
G55	G32	-
G55	G13	+
G56	G10	-
G57	G3	+
G58	G25	-
G58	G38	-
G59	G15	-
G60	G24	-
G60	G47	-
G7	G80	-
G7	G10	-
G7	G1	+
G7	G24	+
G7	G47	+
G61	G35	-
G62	G1	-
G64	G29	-
G64	G18	+
G65	G7	-
G65	G30	+
G66	G79	-
G66	G7	+
G67	G73	-
G68	G4	-
G69	G21	-
G70	G7	+
G8	G2	+
G71	G32	-
G71	G10	+
G72	G5	+
G72	G47	+
G73	G47	-
G74	G31	+
G75	G3	+
G76	G63	+
G76	G70	+
G77	G8	-
G77	G28	+
G9	G3	-
G9	G34	-
G9	G5	+
G10	G16	-
G10	G7	-
G10	G80	-
G10	G45	+
