G1	G3	-
G1	G42	-
G1	G6	-
G1	G59	-
G1	G79	-
G1	G2	+
G1	G17	+
G1	G72	+
G1	G74	+
G2	G12	-
G2	G13	-
G2	G25	-
G2	G33	-
G2	G5	-
G2	G68	-
G2	G34	+
G2	G37	+
G2	G40	+
G2	G8	+
G11	G38	+
G12	G26	-
G12	G1	+
G13	G1	-
G13	G23	-
G13	G25	-
G13	G75	+
G14	G3	-
G14	G31	+
G14	G33	+
G14	G10	+
G15	G69	+
G16	G1	-
G17	G22	-
G18	G20	+
G19	G3	-
G19	G39	-
G20	G31	-
G20	G14	+
G3	G2	-
G3	G17	-
G3	G19	-
G3	G28	-
G3	G69	-
G3	G60	+
G3	G63	+
G21	G6	-
G21	G3	+
G21	G46	+
G21	G62	+
G22	G30	-
G22	G4	+
G22	G50	+
G24	G10	-
G26	G6	-
G26	G56	-
G26	G65	+
G27	G4	-
G27	G5	-
G27	G41	+
G27	G73	+
G28	G10	+
G29	G17	-
G29	G1	+
G30	G15	+
G4	G16	-
G4	G18	-
G4	G79	-
G4	G1	+
G4	G2	+
G4	G57	+
G4	G60	+
G32	G15	+
G32	G18	+
G33	G64	+
G34	G2	-
G34	G49	-
G35	G38	-
G35	G78	-
G35	G20	+
G36	G17	-
G36	G75	-
G36	G51	+
G37	G2	+
G38	G80	-
G39	G22	-
G39	G64	-
G39	G44	+
G40	G1	-
G5	G36	-
G5	G47	-
G5	G1	+
G5	G11	+
G42	G21	-
G42	G52	+
G43	G17	-
G43	G6	-
G43	G53	-
G43	G49	+
G44	G16	-
G45	G1	-
G45	G6	+
G46	G1	-
G47	G66	-
G47	G10	+
G48	G6	+
G48	G53	+
G48	G10	+
G50	G22	+
G6	G1	-
G6	G35	+
G51	G18	+
G52	G17	-
G54	G4	-
G54	G2	+
G55	G11	-
G55	G7	+
G56	G1	-
G57	G15	+
G58	G8	-
G58	G5	+
G59	G26	-
G7	G2	-
G7	G6	-
G7	G11	+
G61	G4	-
G61	G47	+
G62	G43	-
G63	G51	-
G63	G68	+
G65	G30	-
G66	G2	-
G67	G59	-
G67	G72	-
G67	G1	+
G70	G11	-
G8	G2	-
G8	G15	-
G71	G1	-
G71	G17	+
G73	G40	+
G74	G31	+
G76	G59	-
G76	G72	+
G77	G2	+
G77	G10	+
G78	G66	+
G80	G51	+
G9	G2	-
G9	G5	-
G9	G18	+
G9	G23	+
G10	G1	-
G10	G15	-
G10	G24	-
G10	G41	+
G10	G70	+
G10	G8	+
