G1	G2	-
G1	G13	-
G1	G17	-
G1	G25	-
G1	G26	-
G1	G4	-
G1	G34	-
G1	G43	-
G1	G7	-
G1	G8	-
G1	G9	-
G1	G11	+
G1	G37	+
G1	G45	+
G1	G65	+
G1	G10	+
G2	G16	-
G2	G4	-
G2	G32	-
G2	G36	-
G2	G39	-
G2	G52	-
G2	G66	-
G2	G3	+
G2	G34	+
G2	G41	+
G11	G4	+
G12	G26	-
G12	G29	-
G12	G4	+
G12	G67	+
G13	G5	+
G13	G59	+
G14	G54	-
G14	G23	+
G14	G48	+
G14	G6	+
G14	G55	+
G15	G3	+
G15	G10	+
G16	G11	+
G18	G22	-
G18	G8	-
G18	G1	+
G18	G38	+
G19	G2	+
G20	G47	-
G20	G2	+
G20	G11	+
G3	G1	-
G3	G5	-
G3	G6	-
G3	G56	-
G3	G59	-
G3	G66	-
G3	G12	+
G3	G33	+
G3	G80	+
G21	G27	-
G21	G6	-
G22	G8	+
G23	G49	-
G23	G63	+
G24	G3	-
G24	G6	-
G25	G1	+
G27	G4	+
G28	G80	-
G28	G14	+
G28	G6	+
G4	G57	-
G4	G48	+
G31	G8	-
G32	G55	+
G33	G5	-
G33	G68	-
G33	G40	+
G33	G78	+
G34	G64	+
G35	G13	-
G35	G6	+
G36	G44	+
G36	G6	+
G36	G58	+
G36	G67	+
G38	G7	+
G39	G10	-
G40	G28	+
G5	G2	-
G41	G33	-
G42	G37	-
G42	G56	-
G43	G11	-
G45	G9	+
G46	G3	-
G46	G28	-
G46	G75	+
G47	G3	-
G49	G3	-
G49	G50	+
G6	G14	-
G6	G17	-
G6	G58	-
G6	G3	+
G6	G30	+
G6	G32	+
G6	G7	+
G6	G71	+
G6	G79	+
G51	G36	-
G52	G3	+
G53	G34	-
G53	G51	-
G54	G6	+
G57	G70	-
G57	G4	+
G57	G62	+
G60	G3	-
G60	G29	-
G61	G51	+
G62	G70	-
G62	G44	+
G63	G45	-
G64	G1	+
G65	G3	+
G68	G20	+
G69	G10	+
G8	G29	-
G8	G42	-
G8	G44	-
G8	G4	+
G8	G31	+
G8	G37	+
G8	G50	+
G8	G61	+
G8	G74	+
G71	G33	+
G72	G4	-
G72	G30	+
G73	G8	-
G74	G56	-
G75	G8	-
G76	G20	-
G76	G6	+
G77	G4	-
G77	G26	+
G78	G6	-
G79	G6	+
G9	G1	-
G9	G69	+
G9	G73	+
G10	G1	-
G10	G21	-
G10	G51	-
G10	G19	+
G10	G23	+
G10	G30	+
